Date,Searching_Number,Country,Time_Frame,Keyword,Language,Regions
2023-04-21,31,Sri Lanka,3-m,Machine learning,en,Asia
2023-04-22,14,Sri Lanka,3-m,Machine learning,en,Asia
2023-04-23,0,Sri Lanka,3-m,Machine learning,en,Asia
2023-04-24,17,Sri Lanka,3-m,Machine learning,en,Asia
2023-04-25,0,Sri Lanka,3-m,Machine learning,en,Asia
2023-04-26,23,Sri Lanka,3-m,Machine learning,en,Asia
2023-04-27,68,Sri Lanka,3-m,Machine learning,en,Asia
2023-04-28,0,Sri Lanka,3-m,Machine learning,en,Asia
2023-04-29,93,Sri Lanka,3-m,Machine learning,en,Asia
2023-04-30,66,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-01,0,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-02,34,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-03,0,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-04,0,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-05,100,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-06,0,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-07,39,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-08,0,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-09,11,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-10,27,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-11,0,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-12,15,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-13,23,Sri Lanka,3-m,Machine learning,en,Asia
2023-05-14,0,Sri Lanka,3-m,Machine learning,en,Asia
2023-02-18,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-19,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-20,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-21,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-22,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-23,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-24,39,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-25,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-26,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-27,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-28,29,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-01,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-02,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-03,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-04,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-05,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-06,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-07,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-08,50,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-09,37,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-10,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-11,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-12,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-13,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-14,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-15,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-16,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-17,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-18,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-19,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-20,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-21,32,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-22,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-23,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-24,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-25,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-26,57,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-27,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-28,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-29,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-30,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-03-31,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-01,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-02,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-03,62,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-04,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-05,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-06,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-07,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-08,47,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-09,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-10,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-11,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-12,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-13,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-14,33,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-15,100,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-16,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-17,37,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-18,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-19,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-20,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-21,76,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-22,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-23,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-24,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-25,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-26,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-27,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-28,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-29,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-04-30,31,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-01,95,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-02,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-03,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-04,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-05,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-06,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-07,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-08,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-09,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-10,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-11,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-12,41,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-13,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-05-14,0,Dominican Republic,3-m,Machine learning,en,Americas
2023-02-18,0,Kenya,3-m,Machine learning,en,Africa
2023-02-19,0,Kenya,3-m,Machine learning,en,Africa
2023-02-20,30,Kenya,3-m,Machine learning,en,Africa
2023-02-21,23,Kenya,3-m,Machine learning,en,Africa
2023-02-22,65,Kenya,3-m,Machine learning,en,Africa
2023-02-23,18,Kenya,3-m,Machine learning,en,Africa
2023-02-24,19,Kenya,3-m,Machine learning,en,Africa
2023-02-25,21,Kenya,3-m,Machine learning,en,Africa
2023-02-26,0,Kenya,3-m,Machine learning,en,Africa
2023-02-27,65,Kenya,3-m,Machine learning,en,Africa
2023-02-28,25,Kenya,3-m,Machine learning,en,Africa
2023-03-01,37,Kenya,3-m,Machine learning,en,Africa
2023-03-02,27,Kenya,3-m,Machine learning,en,Africa
2023-03-03,0,Kenya,3-m,Machine learning,en,Africa
2023-03-04,15,Kenya,3-m,Machine learning,en,Africa
2023-03-05,0,Kenya,3-m,Machine learning,en,Africa
2023-03-06,0,Kenya,3-m,Machine learning,en,Africa
2023-03-07,0,Kenya,3-m,Machine learning,en,Africa
2023-03-08,18,Kenya,3-m,Machine learning,en,Africa
2023-03-09,36,Kenya,3-m,Machine learning,en,Africa
2023-03-10,100,Kenya,3-m,Machine learning,en,Africa
2023-03-11,47,Kenya,3-m,Machine learning,en,Africa
2023-03-12,0,Kenya,3-m,Machine learning,en,Africa
2023-03-13,25,Kenya,3-m,Machine learning,en,Africa
2023-03-14,19,Kenya,3-m,Machine learning,en,Africa
2023-03-15,28,Kenya,3-m,Machine learning,en,Africa
2023-03-16,41,Kenya,3-m,Machine learning,en,Africa
2023-03-17,39,Kenya,3-m,Machine learning,en,Africa
2023-03-18,38,Kenya,3-m,Machine learning,en,Africa
2023-03-19,23,Kenya,3-m,Machine learning,en,Africa
2023-03-20,0,Kenya,3-m,Machine learning,en,Africa
2023-03-21,37,Kenya,3-m,Machine learning,en,Africa
2023-03-22,38,Kenya,3-m,Machine learning,en,Africa
2023-03-23,0,Kenya,3-m,Machine learning,en,Africa
2023-03-24,0,Kenya,3-m,Machine learning,en,Africa
2023-03-25,0,Kenya,3-m,Machine learning,en,Africa
2023-03-26,43,Kenya,3-m,Machine learning,en,Africa
2023-03-27,0,Kenya,3-m,Machine learning,en,Africa
2023-03-28,54,Kenya,3-m,Machine learning,en,Africa
2023-03-29,30,Kenya,3-m,Machine learning,en,Africa
2023-03-30,0,Kenya,3-m,Machine learning,en,Africa
2023-03-31,0,Kenya,3-m,Machine learning,en,Africa
2023-04-01,0,Kenya,3-m,Machine learning,en,Africa
2023-04-02,0,Kenya,3-m,Machine learning,en,Africa
2023-04-03,0,Kenya,3-m,Machine learning,en,Africa
2023-04-04,36,Kenya,3-m,Machine learning,en,Africa
2023-04-05,20,Kenya,3-m,Machine learning,en,Africa
2023-04-06,24,Kenya,3-m,Machine learning,en,Africa
2023-04-07,35,Kenya,3-m,Machine learning,en,Africa
2023-04-08,0,Kenya,3-m,Machine learning,en,Africa
2023-04-09,0,Kenya,3-m,Machine learning,en,Africa
2023-04-10,0,Kenya,3-m,Machine learning,en,Africa
2023-04-11,25,Kenya,3-m,Machine learning,en,Africa
2023-04-12,24,Kenya,3-m,Machine learning,en,Africa
2023-04-13,18,Kenya,3-m,Machine learning,en,Africa
2023-04-14,0,Kenya,3-m,Machine learning,en,Africa
2023-04-15,17,Kenya,3-m,Machine learning,en,Africa
2023-04-16,25,Kenya,3-m,Machine learning,en,Africa
2023-04-17,0,Kenya,3-m,Machine learning,en,Africa
2023-04-18,48,Kenya,3-m,Machine learning,en,Africa
2023-04-19,21,Kenya,3-m,Machine learning,en,Africa
2023-04-20,24,Kenya,3-m,Machine learning,en,Africa
2023-04-21,17,Kenya,3-m,Machine learning,en,Africa
2023-04-22,0,Kenya,3-m,Machine learning,en,Africa
2023-04-23,27,Kenya,3-m,Machine learning,en,Africa
2023-04-24,0,Kenya,3-m,Machine learning,en,Africa
2023-04-25,0,Kenya,3-m,Machine learning,en,Africa
2023-04-26,21,Kenya,3-m,Machine learning,en,Africa
2023-04-27,17,Kenya,3-m,Machine learning,en,Africa
2023-04-28,44,Kenya,3-m,Machine learning,en,Africa
2023-04-29,55,Kenya,3-m,Machine learning,en,Africa
2023-04-30,0,Kenya,3-m,Machine learning,en,Africa
2023-05-01,0,Kenya,3-m,Machine learning,en,Africa
2023-05-02,0,Kenya,3-m,Machine learning,en,Africa
2023-05-03,21,Kenya,3-m,Machine learning,en,Africa
2023-05-04,30,Kenya,3-m,Machine learning,en,Africa
2023-05-05,75,Kenya,3-m,Machine learning,en,Africa
2023-05-06,17,Kenya,3-m,Machine learning,en,Africa
2023-05-07,0,Kenya,3-m,Machine learning,en,Africa
2023-05-08,0,Kenya,3-m,Machine learning,en,Africa
2023-05-09,0,Kenya,3-m,Machine learning,en,Africa
2023-05-10,27,Kenya,3-m,Machine learning,en,Africa
2023-05-11,34,Kenya,3-m,Machine learning,en,Africa
2023-05-12,0,Kenya,3-m,Machine learning,en,Africa
2023-05-13,0,Kenya,3-m,Machine learning,en,Africa
2023-05-14,0,Kenya,3-m,Machine learning,en,Africa
2023-02-18,40,Oman,3-m,Machine learning,en,Asia
2023-02-19,0,Oman,3-m,Machine learning,en,Asia
2023-02-20,0,Oman,3-m,Machine learning,en,Asia
2023-02-21,0,Oman,3-m,Machine learning,en,Asia
2023-02-22,0,Oman,3-m,Machine learning,en,Asia
2023-02-23,0,Oman,3-m,Machine learning,en,Asia
2023-02-24,0,Oman,3-m,Machine learning,en,Asia
2023-02-25,27,Oman,3-m,Machine learning,en,Asia
2023-02-26,0,Oman,3-m,Machine learning,en,Asia
2023-02-27,0,Oman,3-m,Machine learning,en,Asia
2023-02-28,0,Oman,3-m,Machine learning,en,Asia
2023-03-01,0,Oman,3-m,Machine learning,en,Asia
2023-03-02,0,Oman,3-m,Machine learning,en,Asia
2023-03-03,0,Oman,3-m,Machine learning,en,Asia
2023-03-04,53,Oman,3-m,Machine learning,en,Asia
2023-03-05,0,Oman,3-m,Machine learning,en,Asia
2023-03-06,0,Oman,3-m,Machine learning,en,Asia
2023-03-07,0,Oman,3-m,Machine learning,en,Asia
2023-03-08,54,Oman,3-m,Machine learning,en,Asia
2023-03-09,0,Oman,3-m,Machine learning,en,Asia
2023-03-10,0,Oman,3-m,Machine learning,en,Asia
2023-03-11,100,Oman,3-m,Machine learning,en,Asia
2023-03-12,0,Oman,3-m,Machine learning,en,Asia
2023-03-13,0,Oman,3-m,Machine learning,en,Asia
2023-03-14,0,Oman,3-m,Machine learning,en,Asia
2023-03-15,0,Oman,3-m,Machine learning,en,Asia
2023-03-16,22,Oman,3-m,Machine learning,en,Asia
2023-03-17,72,Oman,3-m,Machine learning,en,Asia
2023-03-18,0,Oman,3-m,Machine learning,en,Asia
2023-03-19,0,Oman,3-m,Machine learning,en,Asia
2023-03-20,0,Oman,3-m,Machine learning,en,Asia
2023-03-21,0,Oman,3-m,Machine learning,en,Asia
2023-03-22,0,Oman,3-m,Machine learning,en,Asia
2023-03-23,0,Oman,3-m,Machine learning,en,Asia
2023-03-24,27,Oman,3-m,Machine learning,en,Asia
2023-03-25,0,Oman,3-m,Machine learning,en,Asia
2023-03-26,29,Oman,3-m,Machine learning,en,Asia
2023-03-27,0,Oman,3-m,Machine learning,en,Asia
2023-03-28,0,Oman,3-m,Machine learning,en,Asia
2023-03-29,0,Oman,3-m,Machine learning,en,Asia
2023-03-30,0,Oman,3-m,Machine learning,en,Asia
2023-03-31,0,Oman,3-m,Machine learning,en,Asia
2023-04-01,0,Oman,3-m,Machine learning,en,Asia
2023-04-02,0,Oman,3-m,Machine learning,en,Asia
2023-04-03,0,Oman,3-m,Machine learning,en,Asia
2023-04-04,0,Oman,3-m,Machine learning,en,Asia
2023-04-05,0,Oman,3-m,Machine learning,en,Asia
2023-04-06,0,Oman,3-m,Machine learning,en,Asia
2023-04-07,0,Oman,3-m,Machine learning,en,Asia
2023-04-08,0,Oman,3-m,Machine learning,en,Asia
2023-04-09,0,Oman,3-m,Machine learning,en,Asia
2023-04-10,0,Oman,3-m,Machine learning,en,Asia
2023-04-11,0,Oman,3-m,Machine learning,en,Asia
2023-04-12,0,Oman,3-m,Machine learning,en,Asia
2023-04-13,0,Oman,3-m,Machine learning,en,Asia
2023-04-14,45,Oman,3-m,Machine learning,en,Asia
2023-04-15,0,Oman,3-m,Machine learning,en,Asia
2023-04-16,22,Oman,3-m,Machine learning,en,Asia
2023-04-17,0,Oman,3-m,Machine learning,en,Asia
2023-04-18,0,Oman,3-m,Machine learning,en,Asia
2023-04-19,0,Oman,3-m,Machine learning,en,Asia
2023-04-20,0,Oman,3-m,Machine learning,en,Asia
2023-04-21,75,Oman,3-m,Machine learning,en,Asia
2023-04-22,0,Oman,3-m,Machine learning,en,Asia
2023-04-23,0,Oman,3-m,Machine learning,en,Asia
2023-04-24,0,Oman,3-m,Machine learning,en,Asia
2023-04-25,0,Oman,3-m,Machine learning,en,Asia
2023-04-26,28,Oman,3-m,Machine learning,en,Asia
2023-04-27,35,Oman,3-m,Machine learning,en,Asia
2023-04-28,0,Oman,3-m,Machine learning,en,Asia
2023-04-29,23,Oman,3-m,Machine learning,en,Asia
2023-04-30,0,Oman,3-m,Machine learning,en,Asia
2023-05-01,0,Oman,3-m,Machine learning,en,Asia
2023-05-02,0,Oman,3-m,Machine learning,en,Asia
2023-05-03,0,Oman,3-m,Machine learning,en,Asia
2023-05-04,0,Oman,3-m,Machine learning,en,Asia
2023-05-05,0,Oman,3-m,Machine learning,en,Asia
2023-05-06,0,Oman,3-m,Machine learning,en,Asia
2023-05-07,0,Oman,3-m,Machine learning,en,Asia
2023-05-08,0,Oman,3-m,Machine learning,en,Asia
2023-05-09,78,Oman,3-m,Machine learning,en,Asia
2023-05-10,0,Oman,3-m,Machine learning,en,Asia
2023-05-11,0,Oman,3-m,Machine learning,en,Asia
2023-05-12,0,Oman,3-m,Machine learning,en,Asia
2023-05-13,0,Oman,3-m,Machine learning,en,Asia
2023-05-14,52,Oman,3-m,Machine learning,en,Asia
2023-02-18,0,Guatemala,3-m,Machine learning,en,Americas
2023-02-19,0,Guatemala,3-m,Machine learning,en,Americas
2023-02-20,0,Guatemala,3-m,Machine learning,en,Americas
2023-02-21,0,Guatemala,3-m,Machine learning,en,Americas
2023-02-22,81,Guatemala,3-m,Machine learning,en,Americas
2023-02-23,37,Guatemala,3-m,Machine learning,en,Americas
2023-02-24,0,Guatemala,3-m,Machine learning,en,Americas
2023-02-25,0,Guatemala,3-m,Machine learning,en,Americas
2023-02-26,0,Guatemala,3-m,Machine learning,en,Americas
2023-02-27,0,Guatemala,3-m,Machine learning,en,Americas
2023-02-28,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-01,33,Guatemala,3-m,Machine learning,en,Americas
2023-03-02,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-03,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-04,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-05,23,Guatemala,3-m,Machine learning,en,Americas
2023-03-06,24,Guatemala,3-m,Machine learning,en,Americas
2023-03-07,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-08,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-09,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-10,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-11,31,Guatemala,3-m,Machine learning,en,Americas
2023-03-12,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-13,61,Guatemala,3-m,Machine learning,en,Americas
2023-03-14,22,Guatemala,3-m,Machine learning,en,Americas
2023-03-15,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-16,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-17,30,Guatemala,3-m,Machine learning,en,Americas
2023-03-18,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-19,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-20,22,Guatemala,3-m,Machine learning,en,Americas
2023-03-21,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-22,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-23,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-24,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-25,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-26,69,Guatemala,3-m,Machine learning,en,Americas
2023-03-27,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-28,0,Guatemala,3-m,Machine learning,en,Americas
2023-03-29,30,Guatemala,3-m,Machine learning,en,Americas
2023-03-30,24,Guatemala,3-m,Machine learning,en,Americas
2023-03-31,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-01,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-02,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-03,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-04,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-05,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-06,40,Guatemala,3-m,Machine learning,en,Americas
2023-04-07,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-08,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-09,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-10,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-11,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-12,18,Guatemala,3-m,Machine learning,en,Americas
2023-04-13,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-14,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-15,100,Guatemala,3-m,Machine learning,en,Americas
2023-04-16,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-17,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-18,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-19,24,Guatemala,3-m,Machine learning,en,Americas
2023-04-20,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-21,38,Guatemala,3-m,Machine learning,en,Americas
2023-04-22,52,Guatemala,3-m,Machine learning,en,Americas
2023-04-23,27,Guatemala,3-m,Machine learning,en,Americas
2023-04-24,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-25,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-26,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-27,21,Guatemala,3-m,Machine learning,en,Americas
2023-04-28,0,Guatemala,3-m,Machine learning,en,Americas
2023-04-29,62,Guatemala,3-m,Machine learning,en,Americas
2023-04-30,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-01,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-02,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-03,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-04,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-05,23,Guatemala,3-m,Machine learning,en,Americas
2023-05-06,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-07,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-08,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-09,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-10,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-11,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-12,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-13,0,Guatemala,3-m,Machine learning,en,Americas
2023-05-14,24,Guatemala,3-m,Machine learning,en,Americas
2023-02-18,0,Syria,3-m,Machine learning,en,Asia
2023-02-19,83,Syria,3-m,Machine learning,en,Asia
2023-02-20,0,Syria,3-m,Machine learning,en,Asia
2023-02-21,44,Syria,3-m,Machine learning,en,Asia
2023-02-22,0,Syria,3-m,Machine learning,en,Asia
2023-02-23,0,Syria,3-m,Machine learning,en,Asia
2023-02-24,100,Syria,3-m,Machine learning,en,Asia
2023-02-25,0,Syria,3-m,Machine learning,en,Asia
2023-02-26,0,Syria,3-m,Machine learning,en,Asia
2023-02-27,0,Syria,3-m,Machine learning,en,Asia
2023-02-28,0,Syria,3-m,Machine learning,en,Asia
2023-03-01,0,Syria,3-m,Machine learning,en,Asia
2023-03-02,47,Syria,3-m,Machine learning,en,Asia
2023-03-03,0,Syria,3-m,Machine learning,en,Asia
2023-03-04,0,Syria,3-m,Machine learning,en,Asia
2023-03-05,0,Syria,3-m,Machine learning,en,Asia
2023-03-06,0,Syria,3-m,Machine learning,en,Asia
2023-03-07,0,Syria,3-m,Machine learning,en,Asia
2023-03-08,29,Syria,3-m,Machine learning,en,Asia
2023-03-09,0,Syria,3-m,Machine learning,en,Asia
